device,hive number,hive temp,hive humidity,hive pressure,weather temp,weather humidity,weather pressure,wind speed,gust speed,weatherID,cloud coverage,rain,lat,long,queen presence,queen acceptance,frames,target,time,queen status
2,1,19.1,25.9,1006.57,,0,0,,,0,0,0,,,1,2,10,5,0.167,0
2,1,18.69,26.58,1006.34,13.07,77,1012,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.208,0
2,1,19.55,26.89,1006.56,14.08,74,1012,1.54,,800,0,0,37.29,-121.95,1,2,10,5,0.25,0
2,1,28.26,31.72,1006.9,16.77,70,1013,0.0,,800,0,0,37.29,-121.95,1,2,10,5,0.292,0
2,1,37.82,27.19,1006.72,19.08,65,1012,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.333,0
2,1,45.68,18.99,1006.71,23.19,49,1012,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.375,0
2,1,49.67,12.38,1006.35,25.6,46,1012,3.09,,800,0,0,37.29,-121.95,1,2,10,5,0.417,0
2,1,50.0,10.88,1006.28,27.1,45,1012,3.6,,800,0,0,37.29,-121.95,1,2,10,5,0.458,0
2,1,49.86,10.31,1006.1,27.86,39,1012,6.69,,800,0,0,37.29,-121.95,1,2,10,5,0.5,0
2,1,45.29,12.58,1005.9,28.76,39,1011,7.72,,800,0,0,37.29,-121.95,1,2,10,5,0.542,0
2,1,36.07,21.25,1005.97,28.42,40,1011,8.75,,800,0,0,37.29,-121.95,1,2,10,5,0.583,0
2,1,31.43,25.73,1006.13,28.46,42,1011,8.75,,800,0,0,37.29,-121.95,1,2,10,5,0.625,0
2,1,30.07,25.94,1006.28,27.85,38,1011,7.72,,800,0,0,37.29,-121.95,1,2,10,5,0.667,0
2,1,27.84,26.83,1006.36,26.67,36,1011,8.75,11.83,800,0,0,37.29,-121.95,1,2,10,5,0.708,0
2,1,26.56,27.68,1006.55,23.72,40,1012,8.75,11.32,800,0,0,37.29,-121.95,1,2,10,5,0.75,0
2,1,23.54,27.34,1007.11,21.27,46,1012,6.69,,801,20,0,37.29,-121.95,1,2,10,5,0.792,0
2,1,21.15,26.68,1007.28,18.15,55,1013,6.17,8.75,801,20,0,37.29,-121.95,1,2,10,5,0.833,0
2,1,20.03,26.78,1007.79,16.45,58,1014,5.14,,801,20,0,37.29,-121.95,1,2,10,5,0.875,0
2,1,19.15,25.71,1008.04,15.7,60,1014,4.12,,800,0,0,37.29,-121.95,1,2,10,5,0.917,0
2,1,19.13,24.49,1007.75,14.86,60,1014,3.09,,800,0,0,37.29,-121.95,1,2,10,5,0.958,0
2,1,19.23,43.47,1007.78,14.03,61,1013,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.0,0
2,1,18.82,24.42,1007.6,13.37,66,1013,3.09,,800,0,0,37.29,-121.95,1,2,10,5,0.042,0
2,1,18.86,34.28,1007.42,12.95,70,1013,3.6,,800,0,0,37.29,-121.95,1,2,10,5,0.083,0
2,1,18.34,25.22,1007.14,12.42,72,1013,2.57,,800,0,0,37.29,-121.95,1,2,10,5,0.125,0
2,1,18.9,47.49,1007.11,11.98,74,1013,2.57,,800,0,0,37.29,-121.95,1,2,10,5,0.167,0
2,1,17.78,26.32,1006.9,11.61,76,1013,1.54,,800,0,0,37.29,-121.95,1,2,10,5,0.208,0
2,1,19.07,35.39,1006.96,11.43,76,1013,1.54,,801,20,0,37.29,-121.95,1,2,10,5,0.25,0
2,1,24.88,32.82,1006.83,12.92,76,1013,2.57,,801,20,0,37.29,-121.95,1,2,10,5,0.292,0
2,1,33.74,30.06,1006.84,15.83,66,1013,2.06,,801,20,0,37.29,-121.95,1,2,10,5,0.333,0
2,1,41.15,20.1,1006.65,18.11,60,1012,3.09,,801,20,0,37.29,-121.95,1,2,10,5,0.375,0
2,1,46.54,16.59,1006.3,20.17,56,1012,4.12,,801,20,0,37.29,-121.95,1,2,10,5,0.417,0
2,1,48.31,11.94,1006.28,21.43,54,1012,8.23,,801,20,0,37.29,-121.95,1,2,10,5,0.458,0
2,1,49.45,10.93,1005.77,22.64,51,1011,7.2,,801,20,0,37.29,-121.95,1,2,10,5,0.5,0
2,1,47.17,11.58,1005.3,23.48,50,1011,7.72,,801,20,0,37.29,-121.95,1,2,10,5,0.542,0
2,1,37.18,18.71,1004.66,23.44,47,1011,10.29,,801,20,0,37.29,-121.95,1,2,10,5,0.583,0
2,1,29.73,25.75,1004.18,23.13,47,1010,10.29,13.89,801,20,0,37.29,-121.95,1,2,10,5,0.625,0
2,1,28.39,24.82,1003.77,22.43,44,1010,10.8,15.43,801,20,0,37.29,-121.95,1,2,10,5,0.667,0
2,1,27.24,24.77,1003.76,21.27,46,1010,7.72,,801,20,0,37.29,-121.95,1,2,10,5,0.708,0
2,1,26.73,24.63,1003.94,19.53,47,1010,8.75,12.35,801,20,0,37.29,-121.95,1,2,10,5,0.75,0
2,1,23.41,35.28,1004.41,17.67,49,1010,5.14,11.32,800,0,0,37.29,-121.95,1,2,10,5,0.792,0
2,1,20.71,29.72,1004.95,14.96,57,1011,7.2,,802,40,0,37.29,-121.95,1,2,10,5,0.833,0
2,1,20.02,43.7,1005.3,13.83,63,1011,6.69,9.26,802,40,0,37.29,-121.95,1,2,10,5,0.875,0
2,1,21.18,62.27,1005.92,13.23,65,1011,4.12,7.72,800,0,0,37.29,-121.95,1,2,10,5,0.917,0
2,1,19.91,52.48,1006.09,12.81,68,1012,5.66,,800,0,0,37.29,-121.95,1,2,10,5,0.917,0
2,1,19.45,34.28,1005.87,12.95,68,1012,3.09,6.69,803,75,0,37.29,-121.95,1,2,10,5,0.958,0
2,1,33.81,31.83,1005.4,25.03,43,1012,2.57,,800,0,0,37.29,-121.95,1,2,10,5,0.417,0
2,1,37.56,22.52,1005.22,27.45,38,1011,3.6,,800,0,0,37.29,-121.95,1,2,10,5,0.458,0
2,1,39.64,20.42,1005.01,30.37,34,1011,3.09,,800,0,0,37.29,-121.95,1,2,10,5,0.5,0
2,1,39.65,21.54,1004.53,32.21,36,1010,4.12,,800,0,0,37.29,-121.95,1,2,10,5,0.542,0
2,1,37.16,24.09,1004.39,33.06,35,1010,4.63,,800,0,0,37.29,-121.95,1,2,10,5,0.583,0
2,1,35.06,25.9,1004.22,32.67,33,1009,5.66,,800,0,0,37.29,-121.95,1,2,10,5,0.583,0
2,1,34.42,26.91,1003.98,32.21,36,1009,6.17,,800,0,0,37.29,-121.95,1,2,10,5,0.625,0
2,1,33.31,27.73,1003.72,31.79,37,1009,6.17,,800,0,0,37.29,-121.95,1,2,10,5,0.667,0
2,1,31.6,30.14,1003.54,30.58,41,1009,5.66,,800,0,0,37.29,-121.95,1,2,10,5,0.708,0
2,1,29.74,32.4,1003.96,27.41,44,1009,5.14,,800,0,0,37.29,-121.95,1,2,10,5,0.75,0
2,1,26.95,35.17,1004.44,24.09,50,1010,4.12,,800,0,0,37.29,-121.95,1,2,10,5,0.792,0
2,1,25.31,38.76,1005.11,20.64,61,1011,4.12,,800,0,0,37.29,-121.95,1,2,10,5,0.833,0
2,1,23.77,37.53,1005.76,18.92,68,1011,4.12,,800,0,0,37.29,-121.95,1,2,10,5,0.875,0
2,1,23.01,37.17,1006.08,17.96,71,1012,4.12,,800,0,0,37.29,-121.95,1,2,10,5,0.917,0
2,1,22.85,35.81,1006.05,16.96,75,1012,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.958,0
2,1,22.68,35.77,1005.99,16.3,76,1012,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.0,0
2,1,22.16,35.65,1005.99,15.68,79,1011,1.54,,800,0,0,37.29,-121.95,1,2,10,5,0.042,0
2,1,21.74,36.03,1006.0,15.14,79,1012,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.083,0
2,1,21.56,35.97,1005.98,14.8,80,1011,1.54,,800,0,0,37.29,-121.95,1,2,10,5,0.125,0
2,1,21.09,36.26,1006.1,14.32,81,1012,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.167,0
2,1,20.74,35.79,1006.34,13.87,82,1012,2.06,,800,0,0,37.29,-121.95,1,2,10,5,0.208,0
2,1,21.44,36.4,1006.88,14.8,82,1013,2.57,,721,20,0,37.29,-121.95,1,2,10,5,0.25,0
2,1,24.69,40.72,1007.06,19.03,61,1013,0.0,,721,20,0,37.29,-121.95,1,2,10,5,0.292,0
2,1,28.12,41.77,1007.17,20.92,51,1013,1.54,,800,0,0,37.29,-121.95,1,2,10,5,0.333,0
2,1,31.81,36.64,1007.07,23.18,45,1013,3.6,,800,0,0,37.29,-121.95,1,2,10,5,0.375,0
2,1,35.38,30.17,1007.08,25.98,41,1013,4.12,,800,0,0,37.29,-121.95,1,2,10,5,0.417,0
2,1,37.73,26.85,1006.88,27.18,42,1013,4.63,,800,0,0,37.29,-121.95,1,2,10,5,0.458,0
2,1,38.29,24.52,1006.76,27.8,38,1013,4.63,,800,0,0,37.29,-121.95,1,2,10,5,0.5,0
2,1,36.36,25.87,1006.35,28.34,47,1013,4.63,,800,0,0,37.29,-121.95,1,2,10,5,0.542,0
2,1,35.83,22.89,1006.3,30.64,37,1011,6.17,,800,0,0,37.29,-121.95,0,0,10,0,0.625,1
2,1,32.64,26.27,1006.22,29.58,41,1011,6.17,,800,0,0,37.29,-121.95,0,0,10,0,0.667,1
2,1,31.4,28.92,1006.2,28.65,41,1011,7.72,,800,0,0,37.29,-121.95,0,0,10,0,0.708,1
2,1,30.93,29.56,1006.4,27.68,42,1011,5.14,,800,0,0,37.29,-121.95,0,0,10,0,0.75,1
2,1,27.72,32.47,1006.8,25.82,43,1012,6.17,,800,0,0,37.29,-121.95,0,0,10,0,0.792,1
2,1,25.02,35.65,1007.37,22.46,54,1013,5.14,,800,0,0,37.29,-121.95,0,0,10,0,0.833,1
2,1,22.5,39.9,1007.94,19.53,65,1013,3.6,,800,0,0,37.29,-121.95,0,0,10,0,0.833,1
2,1,20.9,39.44,1008.53,18.21,69,1014,2.57,,800,0,0,37.29,-121.95,0,0,10,0,0.875,1
2,1,20.25,38.57,1008.86,17.04,74,1014,1.54,,800,0,0,37.29,-121.95,0,0,10,0,0.917,1
2,1,19.75,39.09,1008.93,16.33,77,1015,0.45,1.79,800,0,0,37.29,-121.95,0,0,10,0,0.958,1
2,1,19.34,39.6,1008.75,15.56,80,1014,2.06,,800,0,0,37.29,-121.95,0,0,10,0,0.0,1
2,1,19.07,39.14,1008.64,15.06,82,1014,2.06,,800,0,0,37.29,-121.95,0,0,10,0,0.042,1
2,1,18.68,40.1,1008.67,14.59,83,1014,2.06,,800,0,0,37.29,-121.95,0,0,10,0,0.083,1
2,1,18.24,40.26,1008.74,14.17,83,1014,1.54,,800,0,0,37.29,-121.95,0,0,10,0,0.125,1
2,1,18.91,40.24,1009.01,14.14,84,1014,1.54,,800,0,0,37.29,-121.95,0,0,10,0,0.167,1
2,1,20.54,40.56,1009.5,14.36,86,1015,1.54,,803,75,0,37.29,-121.95,0,0,10,0,0.208,1
2,1,22.47,40.91,1010.14,15.1,87,1015,2.06,,804,100,0,37.29,-121.95,0,0,10,0,0.25,1
2,1,25.52,41.71,1010.77,17.99,66,1017,1.54,,804,100,0,37.29,-121.95,0,0,10,0,0.292,1
2,1,37.48,36.42,1011.06,20.01,62,1017,0.0,,803,75,0,37.29,-121.95,0,0,10,0,0.333,1
2,1,45.21,23.14,1010.66,22.17,56,1017,2.06,,801,20,0,37.29,-121.95,0,0,10,0,0.375,1
2,1,49.68,15.42,1010.54,25.71,41,1017,2.06,,801,20,0,37.29,-121.95,0,0,10,0,0.417,1
2,1,51.97,12.14,1010.08,27.68,39,1017,3.6,,801,20,0,37.29,-121.95,0,0,10,0,0.458,1
2,1,47.65,13.97,1009.89,28.21,40,1016,4.12,,800,0,0,37.29,-121.95,0,0,10,0,0.5,1
2,1,42.36,17.97,1009.66,27.01,46,1016,5.14,8.23,800,0,0,37.29,-121.95,0,0,10,0,0.542,1
2,1,35.17,26.22,1009.45,28.47,45,1016,4.63,,800,0,0,37.29,-121.95,0,0,10,0,0.583,1
2,1,33.06,28.34,1009.22,29.01,44,1015,5.14,11.32,800,0,0,37.29,-121.95,0,0,10,0,0.625,1
2,1,31.93,30.42,1008.84,29.08,45,1014,6.69,,801,20,0,37.29,-121.95,0,0,10,0,0.667,1
2,1,30.13,32.93,1008.87,27.61,46,1014,6.17,,801,20,0,37.29,-121.95,0,0,10,0,0.708,1
2,1,28.79,31.9,1009.2,25.5,52,1015,6.69,,801,20,0,37.29,-121.95,0,0,10,0,0.75,1
2,1,25.62,36.42,1009.69,22.53,57,1015,6.17,,801,20,0,37.29,-121.95,0,0,10,0,0.792,1
2,1,22.72,37.79,1010.21,19.45,67,1016,6.17,,801,20,0,37.29,-121.95,0,0,10,0,0.833,1
2,1,20.47,41.57,1011.04,17.92,74,1017,5.66,,801,20,0,37.29,-121.95,0,0,10,0,0.875,1
2,1,19.63,39.49,1011.51,16.88,79,1017,4.63,,801,20,0,37.29,-121.95,0,0,10,0,0.917,1
2,1,19.05,38.38,1011.55,15.94,81,1017,4.12,,801,20,0,37.29,-121.95,0,0,10,0,0.958,1
2,1,18.72,38.71,1011.37,15.18,83,1017,3.09,,801,20,0,37.29,-121.95,0,0,10,0,0.0,1
2,1,18.54,39.48,1011.27,14.54,84,1017,2.06,,800,0,0,37.29,-121.95,0,0,10,0,0.042,1
2,1,18.5,40.43,1011.47,14.49,85,1017,2.57,,803,75,0,37.29,-121.95,0,0,10,0,0.083,1
2,1,20.15,40.98,1011.47,14.6,85,1017,0.45,0.89,804,100,0,37.29,-121.95,0,0,10,0,0.125,1
2,1,20.93,40.51,1011.47,14.83,85,1017,0.89,1.79,804,100,0,37.29,-121.95,0,0,10,0,0.167,1
2,1,20.99,41.18,1011.65,14.88,85,1017,0.89,1.79,804,100,0,37.29,-121.95,0,0,10,0,0.208,1
2,1,21.99,41.08,1012.06,14.84,85,1017,2.06,,804,100,0,37.29,-121.95,0,0,10,0,0.25,1
2,1,23.83,40.34,1012.47,15.45,82,1018,2.06,,701,100,0,37.29,-121.95,0,0,10,0,0.292,1
2,1,34.51,39.44,1012.95,17.05,77,1018,3.09,,701,100,0,37.29,-121.95,0,0,10,0,0.333,1
2,1,37.83,34.44,1012.95,19.37,62,1019,2.57,,803,75,0,37.29,-121.95,0,0,10,0,0.375,1
2,1,45.02,19.68,1012.56,23.49,51,1019,3.6,,801,20,0,37.29,-121.95,0,0,10,0,0.417,1
2,1,49.66,15.37,1012.33,26.07,47,1017,3.09,,800,0,0,37.29,-121.95,0,0,10,0,0.458,1
2,1,49.2,13.94,1011.92,26.86,42,1019,3.6,,800,0,0,37.29,-121.95,0,0,10,0,0.5,1
2,1,46.04,14.71,1011.39,28.19,39,1018,3.09,,800,0,0,37.29,-121.95,0,0,10,0,0.542,1
2,1,38.37,21.08,1011.04,29.61,40,1017,5.14,,800,0,0,37.29,-121.95,0,0,10,0,0.583,1
2,1,33.24,26.21,1010.75,29.88,45,1016,6.17,,800,0,0,37.29,-121.95,0,0,10,0,0.625,1
2,1,32.69,26.97,1010.48,29.66,45,1016,5.66,,800,0,0,37.29,-121.95,0,0,10,0,0.667,1
2,1,31.02,28.46,1010.34,28.97,44,1016,6.17,,800,0,0,37.29,-121.95,0,0,10,0,0.708,1
2,1,30.71,27.77,1010.33,27.45,44,1016,5.14,,800,0,0,37.29,-121.95,0,0,10,0,0.75,1
2,1,26.43,40.55,1010.79,25.04,48,1016,4.63,,800,0,0,37.29,-121.95,1,1,10,4,0.792,2
2,1,24.26,42.74,1011.2,22.15,56,1017,5.14,,800,0,0,37.29,-121.95,1,1,10,4,0.833,2
2,1,22.24,49.7,1011.52,19.5,67,1017,5.66,,800,0,0,37.29,-121.95,1,1,10,4,0.875,2
2,1,21.02,53.04,1012.2,18.01,73,1018,4.12,,800,0,0,37.29,-121.95,1,1,10,4,0.917,2
2,1,20.35,54.25,1012.32,17.0,75,1018,3.6,,800,0,0,37.29,-121.95,1,1,10,4,0.958,2
2,1,19.87,55.33,1012.37,16.32,79,1018,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.0,2
2,1,19.7,57.18,1012.35,15.75,80,1018,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.042,2
2,1,19.61,55.96,1012.25,15.12,81,1018,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.083,2
2,1,19.5,54.71,1012.22,14.66,83,1018,3.09,,800,0,0,37.29,-121.95,1,1,10,4,0.125,2
2,1,19.44,53.94,1012.06,14.45,84,1017,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.167,2
2,1,18.88,55.16,1012.19,13.88,79,1017,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.208,2
2,1,20.53,52.56,1012.49,13.56,86,1018,3.09,,801,20,0,37.29,-121.95,1,1,10,4,0.25,2
2,1,26.68,46.57,1012.57,15.08,84,1018,1.54,,801,20,0,37.29,-121.95,1,1,10,4,0.292,2
2,1,33.75,37.4,1012.56,17.31,72,1018,2.06,,800,0,0,37.29,-121.95,1,1,10,4,0.333,2
2,1,38.48,23.56,1012.56,20.43,61,1018,2.06,,800,0,0,37.29,-121.95,1,1,10,4,0.375,2
2,1,40.79,20.06,1012.25,23.45,50,1017,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.417,2
2,1,43.52,17.67,1012.15,25.71,42,1017,4.12,,800,0,0,37.29,-121.95,1,1,10,4,0.458,2
2,1,43.92,16.7,1011.84,27.23,42,1017,5.14,,800,0,0,37.29,-121.95,1,1,10,4,0.5,2
2,1,41.65,17.4,1011.39,28.8,39,1016,4.63,,800,0,0,37.29,-121.95,1,1,10,4,0.542,2
2,1,36.22,22.69,1011.24,29.34,39,1016,5.66,,800,0,0,37.29,-121.95,1,1,10,4,0.583,2
2,1,32.33,28.35,1010.78,29.33,38,1016,6.69,,800,0,0,37.29,-121.95,1,1,10,4,0.625,2
2,1,31.31,28.2,1010.59,28.94,40,1015,6.17,,800,0,0,37.29,-121.95,1,1,10,4,0.667,2
2,1,29.51,28.16,1010.27,27.93,40,1015,6.69,11.32,711,20,0,37.29,-121.95,1,1,10,4,0.708,2
2,1,28.86,30.01,1009.81,26.1,43,1015,6.69,,800,0,0,37.29,-121.95,1,1,10,4,0.75,2
2,1,26.09,30.45,1010.0,24.09,46,1015,6.69,,800,0,0,37.29,-121.95,1,1,10,4,0.792,2
2,1,24.21,31.7,1010.21,21.41,49,1016,4.63,,800,0,0,37.29,-121.95,1,1,10,4,0.833,2
2,1,22.07,32.26,1010.37,19.3,56,1016,4.63,,800,0,0,37.29,-121.95,1,1,10,4,0.875,2
2,1,20.86,33.01,1010.75,17.86,63,1017,3.09,,800,0,0,37.29,-121.95,1,1,10,4,0.917,2
2,1,20.32,32.28,1010.76,16.76,68,1016,3.09,,800,0,0,37.29,-121.95,1,1,10,4,0.958,2
2,1,19.78,32.12,1010.59,15.79,72,1016,3.09,,800,0,0,37.29,-121.95,1,1,10,4,0.0,2
2,1,19.32,31.94,1010.53,14.94,75,1016,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.042,2
2,1,19.32,31.59,1010.45,14.16,79,1016,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.083,2
2,1,19.09,32.3,1010.41,13.56,81,1016,2.06,,800,0,0,37.29,-121.95,1,1,10,4,0.125,2
2,1,19.27,31.81,1010.34,13.02,82,1016,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.167,2
2,1,18.63,33.68,1010.34,12.57,83,1016,1.54,,800,0,0,37.29,-121.95,1,1,10,4,0.208,2
2,1,19.05,31.05,1010.93,12.35,84,1017,2.57,,800,0,0,37.29,-121.95,1,1,10,4,0.25,2
2,1,23.38,33.83,1011.3,13.92,84,1017,2.06,,801,20,0,37.29,-121.95,1,1,10,4,0.292,2
2,1,30.38,35.78,1011.55,15.55,77,1017,2.06,,803,75,0,37.29,-121.95,1,1,10,4,0.333,2
2,1,41.06,28.84,1011.6,18.09,66,1018,2.57,,801,20,0,37.29,-121.95,1,1,10,4,0.375,2
2,1,46.36,20.2,1011.43,20.84,56,1018,3.6,,801,20,0,37.29,-121.95,1,1,10,4,0.417,2
2,1,49.82,13.2,1011.37,22.11,53,1018,4.63,7.2,801,20,0,37.29,-121.95,1,1,10,4,0.458,2
2,1,49.65,12.46,1011.16,23.92,49,1017,4.63,,801,20,0,37.29,-121.95,1,1,10,4,0.5,2
2,1,47.73,13.95,1010.89,24.39,52,1018,4.12,,800,0,0,37.29,-121.95,1,1,10,4,0.542,2
2,1,37.15,21.01,1010.6,25.74,46,1017,5.14,,800,0,0,37.29,-121.95,1,1,10,4,0.583,2
2,1,30.99,25.97,1010.21,25.37,43,1017,6.17,,800,0,0,37.29,-121.95,1,1,10,4,0.625,2
2,1,29.76,27.72,1009.87,24.87,46,1016,5.66,,800,0,0,37.29,-121.95,1,1,10,4,0.667,2
2,1,26.36,37.35,1009.75,24.13,50,1016,4.63,,800,0,0,37.29,-121.95,1,1,10,4,0.708,2
2,1,27.75,31.04,1009.59,22.88,55,1014,2.68,5.81,800,0,0,37.29,-121.95,1,1,10,4,0.708,2
2,1,25.12,30.95,1009.73,20.94,59,1014,2.24,5.36,800,0,0,37.29,-121.95,1,1,10,4,0.75,2
2,1,22.31,32.63,1010.23,18.22,68,1016,3.13,5.36,800,0,0,37.29,-121.95,1,1,10,4,0.792,2
2,1,19.98,35.85,1010.68,15.79,77,1016,3.13,5.81,800,0,0,37.29,-121.95,1,1,10,4,0.833,2
2,1,20.08,33.48,1011.34,14.69,82,1017,2.24,,800,0,0,37.29,-121.95,1,1,10,4,0.875,2
2,1,20.73,45.57,1011.54,14.09,82,1017,3.09,,803,75,0,37.29,-121.95,1,1,10,4,0.917,2
2,1,20.79,31.62,1011.14,13.86,84,1017,3.09,,803,75,0,37.29,-121.95,1,1,10,4,0.958,2
2,1,21.02,31.28,1011.15,13.47,84,1017,2.57,,803,75,0,37.29,-121.95,1,1,10,4,0.0,2
2,1,21.22,31.72,1011.17,13.37,84,1017,0.89,1.79,804,100,0,37.29,-121.95,1,1,10,4,0.042,2
2,1,21.17,31.49,1011.03,13.31,84,1017,2.06,,804,100,0,37.29,-121.95,1,1,10,4,0.083,2
2,1,21.16,32.39,1011.07,13.07,84,1016,0.45,1.34,804,100,0,37.29,-121.95,1,1,10,4,0.125,2
2,1,21.21,39.84,1010.98,12.85,84,1017,1.34,3.58,804,100,0,37.29,-121.95,1,1,10,4,0.167,2
2,1,21.11,41.29,1011.2,12.71,83,1018,1.79,3.58,800,2,0,37.29,-121.95,1,1,10,4,0.208,2
2,1,21.47,51.1,1011.4,13.11,82,1017,4.12,,804,100,0,37.29,-121.95,1,1,10,4,0.25,2
2,1,22.82,42.49,1011.82,13.61,80,1017,5.14,,804,100,0,37.29,-121.95,1,1,10,4,0.292,2
2,1,27.36,39.05,1011.99,15.14,78,1017,4.12,,804,100,0,37.29,-121.95,1,1,10,4,0.333,2
2,1,41.57,28.43,1011.99,17.52,67,1017,4.12,,803,75,0,37.29,-121.95,1,1,10,4,0.375,2
2,1,48.21,23.85,1011.61,19.75,63,1017,3.09,,802,40,0,37.29,-121.95,1,1,10,4,0.417,2
2,1,51.28,16.81,1011.27,21.69,55,1016,1.79,4.92,801,20,0,37.29,-121.95,1,1,10,4,0.458,2
2,1,49.55,12.69,1011.02,23.36,47,1016,3.09,,801,20,0,37.29,-121.95,1,1,10,4,0.5,2
2,1,42.77,16.48,1010.7,23.6,49,1016,5.14,,801,20,0,37.29,-121.95,1,1,10,4,0.542,2
2,1,32.97,24.07,1010.68,23.96,49,1015,4.63,,801,20,0,37.29,-121.95,1,1,10,4,0.583,2
2,1,29.21,25.46,1010.67,23.1,49,1015,7.2,,801,20,0,37.29,-121.95,1,1,10,4,0.625,2
2,1,27.66,28.39,1010.5,22.55,52,1015,7.72,,801,20,0,37.29,-121.95,1,1,10,4,0.667,2
2,1,25.77,30.54,1010.42,21.45,55,1015,6.69,,801,20,0,37.29,-121.95,1,1,10,4,0.708,2
2,1,25.13,35.37,1009.33,20.43,58,1014,7.72,,801,20,0,37.29,-121.95,1,2,10,5,0.708,3
2,1,24.86,37.26,1009.08,19.05,64,1014,8.23,,802,40,0,37.29,-121.95,1,2,10,5,0.75,3
2,1,22.68,40.04,1009.42,17.31,67,1015,7.72,,802,40,0,37.29,-121.95,1,2,10,5,0.792,3
2,1,20.69,35.76,1009.87,15.48,74,1015,8.23,,803,75,0,37.29,-121.95,1,2,10,5,0.833,3
2,1,19.55,36.84,1010.13,14.49,77,1016,5.66,,803,75,0,37.29,-121.95,1,2,10,5,0.875,3
2,1,19.23,37.3,1010.67,14.5,76,1016,6.17,,803,75,0,37.29,-121.95,1,2,10,5,0.917,3
2,1,19.8,34.91,1010.56,14.39,75,1016,5.14,,803,75,0,37.29,-121.95,1,2,10,5,0.958,3
2,1,20.45,36.34,1010.56,14.22,75,1016,5.14,,803,75,0,37.29,-121.95,1,2,10,5,0.0,3
2,1,20.72,36.32,1010.31,14.03,75,1016,4.63,,804,100,0,37.29,-121.95,1,2,10,5,0.042,3
2,1,20.76,35.58,1010.16,13.86,76,1016,4.12,,804,100,0,37.29,-121.95,1,2,10,5,0.083,3
2,1,20.6,39.08,1010.02,13.63,77,1016,4.12,,804,100,0,37.29,-121.95,1,2,10,5,0.125,3
2,1,20.56,34.4,1009.76,13.53,77,1015,3.6,,804,100,0,37.29,-121.95,1,2,10,5,0.167,3
2,1,20.59,34.48,1009.77,13.4,78,1015,4.12,,804,100,0,37.29,-121.95,1,2,10,5,0.208,3
2,1,20.71,35.58,1009.99,13.43,78,1016,3.6,,804,100,0,37.29,-121.95,1,2,10,5,0.25,3
2,1,21.77,34.96,1010.09,13.65,78,1016,4.63,,804,100,0,37.29,-121.95,1,2,10,5,0.292,3
2,1,23.09,36.99,1010.45,14.03,78,1016,3.09,,804,100,0,37.29,-121.95,1,2,10,5,0.333,3
2,1,24.77,37.28,1010.51,14.94,74,1016,3.09,,804,100,0,37.29,-121.95,1,2,10,5,0.375,3
2,1,26.74,40.02,1010.45,16.13,71,1016,1.54,,804,100,0,37.29,-121.95,1,2,10,5,0.417,3
2,1,27.82,37.94,1010.74,17.47,64,1015,2.57,,804,100,0,37.29,-121.95,1,2,10,5,0.458,3
2,1,34.19,37.72,1010.64,19.12,58,1017,5.14,,803,75,0,37.29,-121.95,1,2,10,5,0.5,3
2,1,39.0,30.46,1010.4,20.53,59,1016,5.14,,803,75,0,37.29,-121.95,1,2,10,5,0.542,3
2,1,34.13,28.77,1010.24,21.29,55,1015,4.63,,802,40,0,37.29,-121.95,1,2,10,5,0.583,3
2,1,28.84,29.18,1009.74,22.15,52,1015,5.66,,801,20,0,37.29,-121.95,1,2,10,5,0.625,3
2,1,27.56,33.38,1009.3,22.28,52,1014,6.17,,801,20,0,37.29,-121.95,1,2,10,5,0.667,3
2,1,26.37,31.95,1009.01,21.85,51,1014,5.14,,801,20,0,37.29,-121.95,1,2,10,5,0.708,3
2,1,25.88,31.7,1008.83,20.51,54,1014,7.2,,801,20,0,37.29,-121.95,1,2,10,5,0.75,3
2,1,23.02,35.64,1009.29,18.88,61,1014,7.2,,801,20,0,37.29,-121.95,1,2,10,5,0.792,3
2,1,20.76,35.78,1009.48,16.87,66,1015,6.17,,801,20,0,37.29,-121.95,1,2,10,5,0.833,3
2,1,19.1,35.51,1009.97,15.31,71,1016,5.66,,802,40,0,37.29,-121.95,1,2,10,5,0.875,3
2,1,18.37,34.11,1010.31,14.39,75,1016,4.63,9.26,802,40,0,37.29,-121.95,1,2,10,5,0.917,3
2,1,18.13,33.78,1010.38,13.85,77,1016,3.09,,801,20,0,37.29,-121.95,1,2,10,5,0.958,3
